Year 2007
Date/time;018 (Library)-Mains.Active energy (105936.0 kWh)
12/27/07 7:00:00 AM;275.9
12/27/07 8:00:00 AM;272.9
12/27/07 9:00:00 AM;265.0
12/27/07 10:00:00 AM;264.7
12/27/07 11:00:00 AM;260.1
12/27/07 12:00:00 PM;259.7
12/27/07 1:00:00 PM;259.9
12/27/07 2:00:00 PM;255.6
12/27/07 3:00:00 PM;261.4
12/27/07 4:00:00 PM;254.0
12/27/07 5:00:00 PM;253.8
12/27/07 6:00:00 PM;53.4
12/27/07 7:00:00 PM;38.8
12/27/07 8:00:00 PM;39.2
12/27/07 9:00:00 PM;39.7
12/27/07 10:00:00 PM;36.8
12/27/07 11:00:00 PM;182.2
12/28/07 12:00:00 AM;68.6
12/28/07 1:00:00 AM;37.2
12/28/07 2:00:00 AM;38.1
12/28/07 3:00:00 AM;41.7
12/28/07 4:00:00 AM;38.4
12/28/07 5:00:00 AM;41.4
12/28/07 6:00:00 AM;260.1
12/28/07 7:00:00 AM;260.9
12/28/07 8:00:00 AM;255.3
12/28/07 9:00:00 AM;248.1
12/28/07 10:00:00 AM;240.7
12/28/07 11:00:00 AM;239.9
12/28/07 12:00:00 PM;241.3
12/28/07 1:00:00 PM;241.6
12/28/07 2:00:00 PM;240.1
12/28/07 3:00:00 PM;240.4
12/28/07 4:00:00 PM;237.9
12/28/07 5:00:00 PM;235.7
12/28/07 6:00:00 PM;48.0
12/28/07 7:00:00 PM;47.4
12/28/07 8:00:00 PM;36.1
12/28/07 9:00:00 PM;36.6
12/28/07 10:00:00 PM;43.9
12/28/07 11:00:00 PM;181.8
12/29/07 12:00:00 AM;56.4
12/29/07 1:00:00 AM;63.3
12/29/07 2:00:00 AM;37.4
12/29/07 3:00:00 AM;37.6
12/29/07 4:00:00 AM;37.6
12/29/07 5:00:00 AM;37.2
12/29/07 6:00:00 AM;42.4
12/29/07 7:00:00 AM;36.0
12/29/07 8:00:00 AM;35.5
12/29/07 9:00:00 AM;39.0
12/29/07 10:00:00 AM;35.6
12/29/07 11:00:00 AM;238.4
12/29/07 12:00:00 PM;259.7
12/29/07 1:00:00 PM;253.6
12/29/07 2:00:00 PM;248.5
12/29/07 3:00:00 PM;252.9
12/29/07 4:00:00 PM;246.5
12/29/07 5:00:00 PM;151.3
12/29/07 6:00:00 PM;186.8
12/29/07 7:00:00 PM;126.6
12/29/07 8:00:00 PM;74.8
12/29/07 9:00:00 PM;36.3
12/29/07 10:00:00 PM;45.3
12/29/07 11:00:00 PM;38.2
12/30/07 12:00:00 AM;38.2
12/30/07 1:00:00 AM;36.5
12/30/07 2:00:00 AM;39.2
12/30/07 3:00:00 AM;38.7
12/30/07 4:00:00 AM;37.6
12/30/07 5:00:00 AM;36.4
12/30/07 6:00:00 AM;37.6
12/30/07 7:00:00 AM;38.3
12/30/07 8:00:00 AM;34.8
12/30/07 9:00:00 AM;34.9
12/30/07 10:00:00 AM;39.5
12/30/07 11:00:00 AM;262.9
12/30/07 12:00:00 PM;288.7
12/30/07 1:00:00 PM;272.0
12/30/07 2:00:00 PM;258.2
12/30/07 3:00:00 PM;258.1
12/30/07 4:00:00 PM;257.5
12/30/07 5:00:00 PM;156.0
12/30/07 6:00:00 PM;145.7
12/30/07 7:00:00 PM;44.1
12/30/07 8:00:00 PM;36.9
12/30/07 9:00:00 PM;37.8
12/30/07 10:00:00 PM;46.7
12/30/07 11:00:00 PM;37.8
12/31/07 12:00:00 AM;39.2
12/31/07 1:00:00 AM;48.7
12/31/07 2:00:00 AM;37.5
12/31/07 3:00:00 AM;37.1
12/31/07 4:00:00 AM;39.2
12/31/07 5:00:00 AM;42.1
12/31/07 6:00:00 AM;251.6
12/31/07 7:00:00 AM;255.9
12/31/07 8:00:00 AM;250.9
12/31/07 9:00:00 AM;249.3
12/31/07 10:00:00 AM;247.7
12/31/07 11:00:00 AM;250.0
12/31/07 12:00:00 PM;254.1
12/31/07 1:00:00 PM;253.1
12/31/07 2:00:00 PM;286.4
12/31/07 3:00:00 PM;253.1
12/31/07 4:00:00 PM;257.7
12/31/07 5:00:00 PM;250.8
12/31/07 6:00:00 PM;51.0
12/31/07 7:00:00 PM;41.2
12/31/07 8:00:00 PM;39.8
12/31/07 9:00:00 PM;37.6
12/31/07 10:00:00 PM;38.2
12/31/07 11:00:00 PM;182.7
