Date/time;018 (Library)-Mains.Active energy (105936.0 kWh),timestamp_no_value,timestamp_values,timestamp_only,TESAG_val,Date,timestamp_values,,timestamp
12/17/07 2:00:00 PM;473.6,12/17/07 2:00:00 P,1/2/17 12:15:00 PM,12:15:00 PM,1.1,2017-02-01,12:15:00,,2017-02-01T12:15:00+10:00
12/17/07 3:00:00 PM;469.7,12/17/07 3:00:00 P,1/2/17 12:30:00 PM,12:30:00 PM,0,2017-02-01,12:30:00,,2017-02-01T12:30:00+10:00
12/17/07 4:00:00 PM;471.6,12/17/07 4:00:00 P,1/2/17 12:45:00 PM,12:45:00 PM,0.2,2017-02-01,12:45:00,,2017-02-01T12:45:00+10:00
12/17/07 5:00:00 PM;395.5,12/17/07 5:00:00 P,1/2/17 1:00:00 PM;,1:00:00 PM;,1.1,2017-02-01,13:00:00,,2017-02-01T13:00:00+10:00
12/17/07 6:00:00 PM;208.3,12/17/07 6:00:00 P,1/2/17 1:15:00 PM;,1:15:00 PM;,0.8,2017-02-01,13:15:00,,2017-02-01T13:15:00+10:00
12/17/07 7:00:00 PM;103.4,12/17/07 7:00:00 P,1/2/17 1:30:00 PM;,1:30:00 PM;,9.7,2017-02-01,13:30:00,,2017-02-01T13:30:00+10:00
12/17/07 8:00:00 PM;53.5,12/17/07 8:00:00 P,1/2/17 1:45:00 PM;,1:45:00 PM;,9.8,2017-02-01,13:45:00,,2017-02-01T13:45:00+10:00
12/17/07 9:00:00 PM;45.6,12/17/07 9:00:00 P,1/2/17 2:00:00 PM;,2:00:00 PM;,0.5,2017-02-01,14:00:00,,2017-02-01T14:00:00+10:00
12/17/07 10:00:00 PM;44.1,12/17/07 10:00:00 ,1/2/17 2:15:00 PM;,2:15:00 PM;,0.3,2017-02-01,14:15:00,,2017-02-01T14:15:00+10:00
12/17/07 11:00:00 PM;217.6,12/17/07 11:00:00 ,1/2/17 2:30:00 PM;,2:30:00 PM;,0.4,2017-02-01,14:30:00,,2017-02-01T14:30:00+10:00
12/18/07 12:00:00 AM;221.7,12/18/07 12:00:00 ,1/2/17 2:45:00 PM;,2:45:00 PM;,1.8,2017-02-01,14:45:00,,2017-02-01T14:45:00+10:00
12/18/07 1:00:00 AM;231.9,12/18/07 1:00:00 A,1/2/17 3:00:00 PM;,3:00:00 PM;,1.1,2017-02-01,15:00:00,,2017-02-01T15:00:00+10:00
12/18/07 2:00:00 AM;220.3,12/18/07 2:00:00 A,1/2/17 3:15:00 PM;,3:15:00 PM;,0.9,2017-02-01,15:15:00,,2017-02-01T15:15:00+10:00
12/18/07 3:00:00 AM;226.5,12/18/07 3:00:00 A,1/2/17 3:30:00 PM;,3:30:00 PM;,0.5,2017-02-01,15:30:00,,2017-02-01T15:30:00+10:00
12/18/07 4:00:00 AM;224.4,12/18/07 4:00:00 A,1/2/17 3:45:00 PM;,3:45:00 PM;,1,2017-02-01,15:45:00,,2017-02-01T15:45:00+10:00
12/18/07 5:00:00 AM;205.8,12/18/07 5:00:00 A,1/2/17 4:00:00 PM;,4:00:00 PM;,0.3,2017-02-01,16:00:00,,2017-02-01T16:00:00+10:00
12/18/07 6:00:00 AM;403.3,12/18/07 6:00:00 A,1/2/17 4:15:00 PM;,4:15:00 PM;,0.3,2017-02-01,16:15:00,,2017-02-01T16:15:00+10:00
12/18/07 7:00:00 AM;447.9,12/18/07 7:00:00 A,1/2/17 4:30:00 PM;,4:30:00 PM;,0.3,2017-02-01,16:30:00,,2017-02-01T16:30:00+10:00
12/18/07 8:00:00 AM;434.2,12/18/07 8:00:00 A,1/2/17 4:45:00 PM;,4:45:00 PM;,9.5,2017-02-01,16:45:00,,2017-02-01T16:45:00+10:00
12/18/07 9:00:00 AM;415.3,12/18/07 9:00:00 A,1/2/17 5:00:00 PM;,5:00:00 PM;,9.2,2017-02-01,17:00:00,,2017-02-01T17:00:00+10:00
12/18/07 10:00:00 AM;402.2,12/18/07 10:00:00 ,1/2/17 5:15:00 PM;,5:15:00 PM;,9.8,2017-02-01,17:15:00,,2017-02-01T17:15:00+10:00
12/18/07 11:00:00 AM;386.8,12/18/07 11:00:00 ,1/2/17 5:30:00 PM;,5:30:00 PM;,8.8,2017-02-01,17:30:00,,2017-02-01T17:30:00+10:00
12/18/07 12:00:00 PM;330.1,12/18/07 12:00:00 ,1/2/17 5:45:00 PM;,5:45:00 PM;,8.6,2017-02-01,17:45:00,,2017-02-01T17:45:00+10:00
12/18/07 1:00:00 PM;313.1,12/18/07 1:00:00 P,1/2/17 6:00:00 PM;,6:00:00 PM;,9.7,2017-02-01,18:00:00,,2017-02-01T18:00:00+10:00
12/18/07 2:00:00 PM;402.2,12/18/07 2:00:00 P,1/2/17 6:15:00 PM;,6:15:00 PM;,9.9,2017-02-01,18:15:00,,2017-02-01T18:15:00+10:00
12/18/07 3:00:00 PM;472.8,12/18/07 3:00:00 P,1/2/17 6:30:00 PM;,6:30:00 PM;,8.6,2017-02-01,18:30:00,,2017-02-01T18:30:00+10:00
12/18/07 4:00:00 PM;468.7,12/18/07 4:00:00 P,1/2/17 6:45:00 PM;,6:45:00 PM;,8.4,2017-02-01,18:45:00,,2017-02-01T18:45:00+10:00
12/18/07 5:00:00 PM;411.1,12/18/07 5:00:00 P,1/2/17 7:00:00 PM;,7:00:00 PM;,8.7,2017-02-01,19:00:00,,2017-02-01T19:00:00+10:00
12/18/07 6:00:00 PM;209.7,12/18/07 6:00:00 P,1/2/17 7:15:00 PM;,7:15:00 PM;,9.7,2017-02-01,19:15:00,,2017-02-01T19:15:00+10:00
12/18/07 7:00:00 PM;86.9,12/18/07 7:00:00 P,1/2/17 7:30:00 PM;,7:30:00 PM;,8.8,2017-02-01,19:30:00,,2017-02-01T19:30:00+10:00
12/18/07 8:00:00 PM;50.6,12/18/07 8:00:00 P,1/2/17 7:45:00 PM;,7:45:00 PM;,8.6,2017-02-01,19:45:00,,2017-02-01T19:45:00+10:00
12/18/07 9:00:00 PM;43.7,12/18/07 9:00:00 P,1/2/17 8:00:00 PM;,8:00:00 PM;,8.6,2017-02-01,20:00:00,,2017-02-01T20:00:00+10:00
12/18/07 10:00:00 PM;46.5,12/18/07 10:00:00 ,1/2/17 8:15:00 PM;,8:15:00 PM;,9.9,2017-02-01,20:15:00,,2017-02-01T20:15:00+10:00
12/18/07 11:00:00 PM;219.8,12/18/07 11:00:00 ,1/2/17 8:30:00 PM;,8:30:00 PM;,9.1,2017-02-01,20:30:00,,2017-02-01T20:30:00+10:00
12/19/07 12:00:00 AM;226.8,12/19/07 12:00:00 ,1/2/17 8:45:00 PM;,8:45:00 PM;,9.3,2017-02-01,20:45:00,,2017-02-01T20:45:00+10:00
12/19/07 1:00:00 AM;238.3,12/19/07 1:00:00 A,1/2/17 9:00:00 PM;,9:00:00 PM;,0.2,2017-02-01,21:00:00,,2017-02-01T21:00:00+10:00
12/19/07 2:00:00 AM;220.8,12/19/07 2:00:00 A,1/2/17 9:15:00 PM;,9:15:00 PM;,9.7,2017-02-01,21:15:00,,2017-02-01T21:15:00+10:00
12/19/07 3:00:00 AM;224.3,12/19/07 3:00:00 A,1/2/17 9:30:00 PM;,9:30:00 PM;,8.5,2017-02-01,21:30:00,,2017-02-01T21:30:00+10:00
12/19/07 4:00:00 AM;221.1,12/19/07 4:00:00 A,1/2/17 9:45:00 PM;,9:45:00 PM;,8.5,2017-02-01,21:45:00,,2017-02-01T21:45:00+10:00
12/19/07 5:00:00 AM;223.3,12/19/07 5:00:00 A,1/2/17 10:00:00 PM,10:00:00 PM,9.1,2017-02-01,22:00:00,,2017-02-01T22:00:00+10:00
12/19/07 6:00:00 AM;408.2,12/19/07 6:00:00 A,1/2/17 10:15:00 PM,10:15:00 PM,9,2017-02-01,22:15:00,,2017-02-01T22:15:00+10:00
12/19/07 7:00:00 AM;449.6,12/19/07 7:00:00 A,1/2/17 10:30:00 PM,10:30:00 PM,8.2,2017-02-01,22:30:00,,2017-02-01T22:30:00+10:00
12/19/07 8:00:00 AM;419.5,12/19/07 8:00:00 A,1/2/17 10:45:00 PM,10:45:00 PM,8.2,2017-02-01,22:45:00,,2017-02-01T22:45:00+10:00
12/19/07 9:00:00 AM;460.7,12/19/07 9:00:00 A,1/2/17 11:00:00 PM,11:00:00 PM,9.1,2017-02-01,23:00:00,,2017-02-01T23:00:00+10:00
12/19/07 10:00:00 AM;466.5,12/19/07 10:00:00 ,1/2/17 11:15:00 PM,11:15:00 PM,8.7,2017-02-01,23:15:00,,2017-02-01T23:15:00+10:00
12/19/07 11:00:00 AM;462.9,12/19/07 11:00:00 ,1/2/17 11:30:00 PM,11:30:00 PM,8.2,2017-02-01,23:30:00,,2017-02-01T23:30:00+10:00
12/19/07 12:00:00 PM;467.8,12/19/07 12:00:00 ,1/2/17 11:45:00 PM,11:45:00 PM,8.6,2017-02-01,23:45:00,,2017-02-01T23:45:00+10:00
12/19/07 1:00:00 PM;465.4,12/19/07 1:00:00 P,1/3/17 12:00:00 AM,12:00:00 AM,9.3,2017-03-01,00:00:00,,2017-03-01T00:00:00+10:00
12/19/07 2:00:00 PM;465.0,12/19/07 2:00:00 P,1/3/17 12:15:00 AM,12:15:00 AM,9,2017-03-01,00:15:00,,2017-03-01T00:15:00+10:00
12/19/07 3:00:00 PM;465.8,12/19/07 3:00:00 P,1/3/17 12:30:00 AM,12:30:00 AM,8.1,2017-03-01,00:30:00,,2017-03-01T00:30:00+10:00
12/19/07 4:00:00 PM;462.1,12/19/07 4:00:00 P,1/3/17 12:45:00 AM,12:45:00 AM,8.7,2017-03-01,00:45:00,,2017-03-01T00:45:00+10:00
12/19/07 5:00:00 PM;452.1,12/19/07 5:00:00 P,1/3/17 1:00:00 AM;,1:00:00 AM;,8.4,2017-03-01,01:00:00,,2017-03-01T01:00:00+10:00
12/19/07 6:00:00 PM;211.5,12/19/07 6:00:00 P,1/3/17 1:15:00 AM;,1:15:00 AM;,8.8,2017-03-01,01:15:00,,2017-03-01T01:15:00+10:00
12/19/07 7:00:00 PM;193.1,12/19/07 7:00:00 P,1/3/17 1:30:00 AM;,1:30:00 AM;,8.4,2017-03-01,01:30:00,,2017-03-01T01:30:00+10:00
12/19/07 8:00:00 PM;186.7,12/19/07 8:00:00 P,1/3/17 1:45:00 AM;,1:45:00 AM;,8.8,2017-03-01,01:45:00,,2017-03-01T01:45:00+10:00
12/19/07 9:00:00 PM;148.1,12/19/07 9:00:00 P,1/3/17 2:00:00 AM;,2:00:00 AM;,8.2,2017-03-01,02:00:00,,2017-03-01T02:00:00+10:00
12/19/07 10:00:00 PM;42.6,12/19/07 10:00:00 ,1/3/17 2:15:00 AM;,2:15:00 AM;,8.2,2017-03-01,02:15:00,,2017-03-01T02:15:00+10:00
12/19/07 11:00:00 PM;151.7,12/19/07 11:00:00 ,1/3/17 2:30:00 AM;,2:30:00 AM;,8.1,2017-03-01,02:30:00,,2017-03-01T02:30:00+10:00
12/20/07 12:00:00 AM;159.6,12/20/07 12:00:00 ,1/3/17 2:45:00 AM;,2:45:00 AM;,8.9,2017-03-01,02:45:00,,2017-03-01T02:45:00+10:00
12/20/07 1:00:00 AM;194.6,12/20/07 1:00:00 A,1/3/17 3:00:00 AM;,3:00:00 AM;,8.9,2017-03-01,03:00:00,,2017-03-01T03:00:00+10:00
12/20/07 2:00:00 AM;158.7,12/20/07 2:00:00 A,1/3/17 3:15:00 AM;,3:15:00 AM;,8.6,2017-03-01,03:15:00,,2017-03-01T03:15:00+10:00
12/20/07 3:00:00 AM;160.1,12/20/07 3:00:00 A,1/3/17 3:30:00 AM;,3:30:00 AM;,8.3,2017-03-01,03:30:00,,2017-03-01T03:30:00+10:00
12/20/07 4:00:00 AM;161.0,12/20/07 4:00:00 A,1/3/17 3:45:00 AM;,3:45:00 AM;,7.8,2017-03-01,03:45:00,,2017-03-01T03:45:00+10:00
12/20/07 5:00:00 AM;165.6,12/20/07 5:00:00 A,1/3/17 4:00:00 AM;,4:00:00 AM;,8.2,2017-03-01,04:00:00,,2017-03-01T04:00:00+10:00
12/20/07 6:00:00 AM;351.8,12/20/07 6:00:00 A,1/3/17 4:15:00 AM;,4:15:00 AM;,8.6,2017-03-01,04:15:00,,2017-03-01T04:15:00+10:00
12/20/07 7:00:00 AM;376.1,12/20/07 7:00:00 A,1/3/17 4:30:00 AM;,4:30:00 AM;,9.4,2017-03-01,04:30:00,,2017-03-01T04:30:00+10:00
12/20/07 8:00:00 AM;388.0,12/20/07 8:00:00 A,1/3/17 4:45:00 AM;,4:45:00 AM;,8,2017-03-01,04:45:00,,2017-03-01T04:45:00+10:00
12/20/07 9:00:00 AM;392.6,12/20/07 9:00:00 A,1/3/17 5:00:00 AM;,5:00:00 AM;,8.5,2017-03-01,05:00:00,,2017-03-01T05:00:00+10:00
12/20/07 10:00:00 AM;400.8,12/20/07 10:00:00 ,1/3/17 5:15:00 AM;,5:15:00 AM;,8.9,2017-03-01,05:15:00,,2017-03-01T05:15:00+10:00
12/20/07 11:00:00 AM;396.4,12/20/07 11:00:00 ,1/3/17 5:30:00 AM;,5:30:00 AM;,8.7,2017-03-01,05:30:00,,2017-03-01T05:30:00+10:00
12/20/07 12:00:00 PM;403.3,12/20/07 12:00:00 ,1/3/17 5:45:00 AM;,5:45:00 AM;,8.2,2017-03-01,05:45:00,,2017-03-01T05:45:00+10:00
12/20/07 1:00:00 PM;409.9,12/20/07 1:00:00 P,1/3/17 6:00:00 AM;,6:00:00 AM;,9,2017-03-01,06:00:00,,2017-03-01T06:00:00+10:00
12/20/07 2:00:00 PM;407.9,12/20/07 2:00:00 P,1/3/17 6:15:00 AM;,6:15:00 AM;,0,2017-03-01,06:15:00,,2017-03-01T06:15:00+10:00
12/20/07 3:00:00 PM;405.8,12/20/07 3:00:00 P,1/3/17 6:30:00 AM;,6:30:00 AM;,0,2017-03-01,06:30:00,,2017-03-01T06:30:00+10:00
12/20/07 4:00:00 PM;402.4,12/20/07 4:00:00 P,1/3/17 6:45:00 AM;,6:45:00 AM;,0.9,2017-03-01,06:45:00,,2017-03-01T06:45:00+10:00
12/20/07 5:00:00 PM;393.6,12/20/07 5:00:00 P,1/3/17 7:00:00 AM;,7:00:00 AM;,3.4,2017-03-01,07:00:00,,2017-03-01T07:00:00+10:00
12/20/07 6:00:00 PM;207.7,12/20/07 6:00:00 P,1/3/17 7:15:00 AM;,7:15:00 AM;,5,2017-03-01,07:15:00,,2017-03-01T07:15:00+10:00
12/20/07 7:00:00 PM;101.6,12/20/07 7:00:00 P,1/3/17 7:30:00 AM;,7:30:00 AM;,6,2017-03-01,07:30:00,,2017-03-01T07:30:00+10:00
12/20/07 8:00:00 PM;51.7,12/20/07 8:00:00 P,1/3/17 7:45:00 AM;,7:45:00 AM;,7.5,2017-03-01,07:45:00,,2017-03-01T07:45:00+10:00
12/20/07 9:00:00 PM;46.7,12/20/07 9:00:00 P,1/3/17 8:00:00 AM;,8:00:00 AM;,8.2,2017-03-01,08:00:00,,2017-03-01T08:00:00+10:00
12/20/07 10:00:00 PM;45.2,12/20/07 10:00:00 ,1/3/17 8:15:00 AM;,8:15:00 AM;,8.7,2017-03-01,08:15:00,,2017-03-01T08:15:00+10:00
12/20/07 11:00:00 PM;73.0,12/20/07 11:00:00 ,1/3/17 8:30:00 AM;,8:30:00 AM;,8.1,2017-03-01,08:30:00,,2017-03-01T08:30:00+10:00
12/21/07 12:00:00 AM;69.4,12/21/07 12:00:00 ,1/3/17 8:45:00 AM;,8:45:00 AM;,8.3,2017-03-01,08:45:00,,2017-03-01T08:45:00+10:00
12/21/07 1:00:00 AM;71.0,12/21/07 1:00:00 A,1/3/17 9:00:00 AM;,9:00:00 AM;,8.6,2017-03-01,09:00:00,,2017-03-01T09:00:00+10:00
12/21/07 2:00:00 AM;72.8,12/21/07 2:00:00 A,1/3/17 9:15:00 AM;,9:15:00 AM;,9.5,2017-03-01,09:15:00,,2017-03-01T09:15:00+10:00
12/21/07 3:00:00 AM;69.1,12/21/07 3:00:00 A,1/3/17 9:30:00 AM;,9:30:00 AM;,8.8,2017-03-01,09:30:00,,2017-03-01T09:30:00+10:00
12/21/07 4:00:00 AM;74.6,12/21/07 4:00:00 A,1/3/17 9:45:00 AM;,9:45:00 AM;,8.9,2017-03-01,09:45:00,,2017-03-01T09:45:00+10:00
12/21/07 5:00:00 AM;77.7,12/21/07 5:00:00 A,1/3/17 10:00:00 AM,10:00:00 AM,9.8,2017-03-01,10:00:00,,2017-03-01T10:00:00+10:00
12/21/07 6:00:00 AM;262.4,12/21/07 6:00:00 A,1/3/17 10:15:00 AM,10:15:00 AM,9.7,2017-03-01,10:15:00,,2017-03-01T10:15:00+10:00
12/21/07 7:00:00 AM;273.5,12/21/07 7:00:00 A,1/3/17 10:30:00 AM,10:30:00 AM,8.7,2017-03-01,10:30:00,,2017-03-01T10:30:00+10:00
12/21/07 8:00:00 AM;400.8,12/21/07 8:00:00 A,1/3/17 10:45:00 AM,10:45:00 AM,9.3,2017-03-01,10:45:00,,2017-03-01T10:45:00+10:00
12/21/07 9:00:00 AM;477.9,12/21/07 9:00:00 A,1/3/17 11:00:00 AM,11:00:00 AM,9.1,2017-03-01,11:00:00,,2017-03-01T11:00:00+10:00
12/21/07 10:00:00 AM;472.0,12/21/07 10:00:00 ,1/3/17 11:15:00 AM,11:15:00 AM,9.8,2017-03-01,11:15:00,,2017-03-01T11:15:00+10:00
12/21/07 11:00:00 AM;478.3,12/21/07 11:00:00 ,1/3/17 11:30:00 AM,11:30:00 AM,8.8,2017-03-01,11:30:00,,2017-03-01T11:30:00+10:00
12/21/07 12:00:00 PM;475.7,12/21/07 12:00:00 ,1/3/17 11:45:00 AM,11:45:00 AM,9.8,2017-03-01,11:45:00,,2017-03-01T11:45:00+10:00
12/21/07 1:00:00 PM;478.1,12/21/07 1:00:00 P,1/3/17 12:00:00 PM,12:00:00 PM,9.8,2017-03-01,12:00:00,,2017-03-01T12:00:00+10:00
12/21/07 2:00:00 PM;477.3,12/21/07 2:00:00 P,1/3/17 12:15:00 PM,12:15:00 PM,0.6,2017-03-01,12:15:00,,2017-03-01T12:15:00+10:00
12/21/07 3:00:00 PM;473.2,12/21/07 3:00:00 P,1/3/17 12:30:00 PM,12:30:00 PM,9.5,2017-03-01,12:30:00,,2017-03-01T12:30:00+10:00
12/21/07 4:00:00 PM;472.9,12/21/07 4:00:00 P,1/3/17 12:45:00 PM,12:45:00 PM,0.5,2017-03-01,12:45:00,,2017-03-01T12:45:00+10:00
12/21/07 5:00:00 PM;451.0,12/21/07 5:00:00 P,1/3/17 1:00:00 PM;,1:00:00 PM;,9.4,2017-03-01,13:00:00,,2017-03-01T13:00:00+10:00
12/21/07 6:00:00 PM;196.6,12/21/07 6:00:00 P,1/3/17 1:15:00 PM;,1:15:00 PM;,9.6,2017-03-01,13:15:00,,2017-03-01T13:15:00+10:00
12/21/07 7:00:00 PM;110.8,12/21/07 7:00:00 P,1/3/17 1:30:00 PM;,1:30:00 PM;,9.5,2017-03-01,13:30:00,,2017-03-01T13:30:00+10:00
12/21/07 8:00:00 PM;46.6,12/21/07 8:00:00 P,1/3/17 1:45:00 PM;,1:45:00 PM;,0.5,2017-03-01,13:45:00,,2017-03-01T13:45:00+10:00
12/21/07 9:00:00 PM;45.1,12/21/07 9:00:00 P,1/3/17 2:00:00 PM;,2:00:00 PM;,9.1,2017-03-01,14:00:00,,2017-03-01T14:00:00+10:00
12/21/07 10:00:00 PM;47.6,12/21/07 10:00:00 ,1/3/17 2:15:00 PM;,2:15:00 PM;,9.4,2017-03-01,14:15:00,,2017-03-01T14:15:00+10:00
12/21/07 11:00:00 PM;225.1,12/21/07 11:00:00 ,1/3/17 2:30:00 PM;,2:30:00 PM;,9.4,2017-03-01,14:30:00,,2017-03-01T14:30:00+10:00
12/22/07 12:00:00 AM;234.4,12/22/07 12:00:00 ,1/3/17 2:45:00 PM;,2:45:00 PM;,9.5,2017-03-01,14:45:00,,2017-03-01T14:45:00+10:00
12/22/07 1:00:00 AM;222.2,12/22/07 1:00:00 A,1/3/17 3:00:00 PM;,3:00:00 PM;,9.2,2017-03-01,15:00:00,,2017-03-01T15:00:00+10:00
12/22/07 2:00:00 AM;262.5,12/22/07 2:00:00 A,1/3/17 3:15:00 PM;,3:15:00 PM;,9.2,2017-03-01,15:15:00,,2017-03-01T15:15:00+10:00
12/22/07 3:00:00 AM;223.6,12/22/07 3:00:00 A,1/3/17 3:30:00 PM;,3:30:00 PM;,8.8,2017-03-01,15:30:00,,2017-03-01T15:30:00+10:00
12/22/07 4:00:00 AM;221.1,12/22/07 4:00:00 A,1/3/17 3:45:00 PM;,3:45:00 PM;,8.4,2017-03-01,15:45:00,,2017-03-01T15:45:00+10:00
12/22/07 5:00:00 AM;221.3,12/22/07 5:00:00 A,1/3/17 4:00:00 PM;,4:00:00 PM;,8.6,2017-03-01,16:00:00,,2017-03-01T16:00:00+10:00
12/22/07 6:00:00 AM;219.5,12/22/07 6:00:00 A,1/3/17 4:15:00 PM;,4:15:00 PM;,8.5,2017-03-01,16:15:00,,2017-03-01T16:15:00+10:00
12/22/07 7:00:00 AM;207.0,12/22/07 7:00:00 A,1/3/17 4:30:00 PM;,4:30:00 PM;,8.7,2017-03-01,16:30:00,,2017-03-01T16:30:00+10:00
12/22/07 8:00:00 AM;194.3,12/22/07 8:00:00 A,1/3/17 4:45:00 PM;,4:45:00 PM;,8.2,2017-03-01,16:45:00,,2017-03-01T16:45:00+10:00
12/22/07 9:00:00 AM;166.3,12/22/07 9:00:00 A,1/3/17 5:00:00 PM;,5:00:00 PM;,0.7,2017-03-01,17:00:00,,2017-03-01T17:00:00+10:00
12/22/07 10:00:00 AM;122.1,12/22/07 10:00:00 ,1/3/17 5:15:00 PM;,5:15:00 PM;,1.9,2017-03-01,17:15:00,,2017-03-01T17:15:00+10:00
12/22/07 11:00:00 AM;273.1,12/22/07 11:00:00 ,1/3/17 5:30:00 PM;,5:30:00 PM;,1.8,2017-03-01,17:30:00,,2017-03-01T17:30:00+10:00
12/22/07 12:00:00 PM;304.8,12/22/07 12:00:00 ,1/3/17 5:45:00 PM;,5:45:00 PM;,1.2,2017-03-01,17:45:00,,2017-03-01T17:45:00+10:00
12/22/07 1:00:00 PM;300.8,12/22/07 1:00:00 P,1/3/17 6:00:00 PM;,6:00:00 PM;,1.2,2017-03-01,18:00:00,,2017-03-01T18:00:00+10:00
12/22/07 2:00:00 PM;301.7,12/22/07 2:00:00 P,1/3/17 6:15:00 PM;,6:15:00 PM;,1.5,2017-03-01,18:15:00,,2017-03-01T18:15:00+10:00
12/22/07 3:00:00 PM;301.2,12/22/07 3:00:00 P,1/3/17 6:30:00 PM;,6:30:00 PM;,0.8,2017-03-01,18:30:00,,2017-03-01T18:30:00+10:00
12/22/07 4:00:00 PM;297.0,12/22/07 4:00:00 P,1/3/17 6:45:00 PM;,6:45:00 PM;,0.6,2017-03-01,18:45:00,,2017-03-01T18:45:00+10:00
12/22/07 5:00:00 PM;182.7,12/22/07 5:00:00 P,1/3/17 7:00:00 PM;,7:00:00 PM;,0.9,2017-03-01,19:00:00,,2017-03-01T19:00:00+10:00
12/22/07 6:00:00 PM;199.8,12/22/07 6:00:00 P,1/3/17 7:15:00 PM;,7:15:00 PM;,1,2017-03-01,19:15:00,,2017-03-01T19:15:00+10:00
12/22/07 7:00:00 PM;216.6,12/22/07 7:00:00 P,1/3/17 7:30:00 PM;,7:30:00 PM;,0.6,2017-03-01,19:30:00,,2017-03-01T19:30:00+10:00
12/22/07 8:00:00 PM;172.0,12/22/07 8:00:00 P,1/3/17 7:45:00 PM;,7:45:00 PM;,0.1,2017-03-01,19:45:00,,2017-03-01T19:45:00+10:00
12/22/07 9:00:00 PM;132.7,12/22/07 9:00:00 P,1/3/17 8:00:00 PM;,8:00:00 PM;,0.7,2017-03-01,20:00:00,,2017-03-01T20:00:00+10:00
12/22/07 10:00:00 PM;127.0,12/22/07 10:00:00 ,1/3/17 8:15:00 PM;,8:15:00 PM;,0.1,2017-03-01,20:15:00,,2017-03-01T20:15:00+10:00
12/22/07 11:00:00 PM;114.9,12/22/07 11:00:00 ,1/3/17 8:30:00 PM;,8:30:00 PM;,0,2017-03-01,20:30:00,,2017-03-01T20:30:00+10:00
12/23/07 12:00:00 AM;111.5,12/23/07 12:00:00 ,1/3/17 8:45:00 PM;,8:45:00 PM;,0.3,2017-03-01,20:45:00,,2017-03-01T20:45:00+10:00
12/23/07 1:00:00 AM;109.5,12/23/07 1:00:00 A,1/3/17 9:00:00 PM;,9:00:00 PM;,0.8,2017-03-01,21:00:00,,2017-03-01T21:00:00+10:00
12/23/07 2:00:00 AM;118.4,12/23/07 2:00:00 A,1/3/17 9:15:00 PM;,9:15:00 PM;,0.2,2017-03-01,21:15:00,,2017-03-01T21:15:00+10:00
12/23/07 3:00:00 AM;106.3,12/23/07 3:00:00 A,1/3/17 9:30:00 PM;,9:30:00 PM;,0.4,2017-03-01,21:30:00,,2017-03-01T21:30:00+10:00
12/23/07 4:00:00 AM;108.4,12/23/07 4:00:00 A,1/3/17 9:45:00 PM;,9:45:00 PM;,0,2017-03-01,21:45:00,,2017-03-01T21:45:00+10:00
12/23/07 5:00:00 AM;101.0,12/23/07 5:00:00 A,1/3/17 10:00:00 PM,10:00:00 PM,9.8,2017-03-01,22:00:00,,2017-03-01T22:00:00+10:00
12/23/07 6:00:00 AM;107.2,12/23/07 6:00:00 A,1/3/17 10:15:00 PM,10:15:00 PM,0.5,2017-03-01,22:15:00,,2017-03-01T22:15:00+10:00
12/23/07 7:00:00 AM;100.1,12/23/07 7:00:00 A,1/3/17 10:30:00 PM,10:30:00 PM,0.5,2017-03-01,22:30:00,,2017-03-01T22:30:00+10:00
12/23/07 8:00:00 AM;102.3,12/23/07 8:00:00 A,1/3/17 10:45:00 PM,10:45:00 PM,0.6,2017-03-01,22:45:00,,2017-03-01T22:45:00+10:00
12/23/07 9:00:00 AM;100.6,12/23/07 9:00:00 A,1/3/17 11:00:00 PM,11:00:00 PM,9.6,2017-03-01,23:00:00,,2017-03-01T23:00:00+10:00
12/23/07 10:00:00 AM;97.2,12/23/07 10:00:00 ,1/3/17 11:15:00 PM,11:15:00 PM,9.8,2017-03-01,23:15:00,,2017-03-01T23:15:00+10:00
12/23/07 11:00:00 AM;281.5,12/23/07 11:00:00 ,1/3/17 11:30:00 PM,11:30:00 PM,0.1,2017-03-01,23:30:00,,2017-03-01T23:30:00+10:00
12/23/07 12:00:00 PM;307.1,12/23/07 12:00:00 ,1/3/17 11:45:00 PM,11:45:00 PM,0.3,2017-03-01,23:45:00,,2017-03-01T23:45:00+10:00
12/23/07 1:00:00 PM;303.0,12/23/07 1:00:00 P,1/4/17 12:00:00 AM,12:00:00 AM,0.1,2017-04-01,00:00:00,,2017-04-01T00:00:00+10:00
12/23/07 2:00:00 PM;305.3,12/23/07 2:00:00 P,1/4/17 12:15:00 AM,12:15:00 AM,9.5,2017-04-01,00:15:00,,2017-04-01T00:15:00+10:00
12/23/07 3:00:00 PM;303.5,12/23/07 3:00:00 P,1/4/17 12:30:00 AM,12:30:00 AM,0.1,2017-04-01,00:30:00,,2017-04-01T00:30:00+10:00
12/23/07 4:00:00 PM;299.2,12/23/07 4:00:00 P,1/4/17 12:45:00 AM,12:45:00 AM,9.6,2017-04-01,00:45:00,,2017-04-01T00:45:00+10:00
12/23/07 5:00:00 PM;183.5,12/23/07 5:00:00 P,1/4/17 1:00:00 AM;,1:00:00 AM;,9.1,2017-04-01,01:00:00,,2017-04-01T01:00:00+10:00
12/23/07 6:00:00 PM;199.9,12/23/07 6:00:00 P,1/4/17 1:15:00 AM;,1:15:00 AM;,9.4,2017-04-01,01:15:00,,2017-04-01T01:15:00+10:00
